,batsman_name,date,inning,runs_scored,num_out,balls_faced,num_fours,num_sixes,num_dots,batting_order,wicket_method,caught,not out,leg before wicket,bowled,hit wicket,run out,stumped,retired not out (hurt),team,year,strike_rate
1967,Ed Joyce,2007-01-09,2,1.0,1.0,4,0,0,3,1.0,caught,True,False,False,False,False,False,False,False,England,05-07,25.0
1968,Ed Joyce,2012-02-22,2,24.0,1.0,22,3,0,10,5.0,caught,True,False,False,False,False,False,False,False,England,11-13,109.090909091
1969,Ed Joyce,2012-02-24,1,38.0,2.0,49,3,0,24,5.0,bowled,False,False,False,True,False,False,False,False,England,11-13,77.5510204082
1970,Ed Joyce,2012-03-18,1,78.0,0.0,59,6,3,21,3.0,not out,False,True,False,False,False,False,False,False,England,11-13,132.203389831
1971,Ed Joyce,2012-03-23,2,25.0,0.0,34,1,0,13,3.0,not out,False,True,False,False,False,False,False,False,England,11-13,73.5294117647
1972,Ed Joyce,2012-03-24,2,11.0,1.0,18,2,0,13,3.0,caught,True,False,False,False,False,False,False,False,England,11-13,61.1111111111
1973,Ed Joyce,2012-07-18,2,11.0,1.0,20,0,0,13,3.0,caught,True,False,False,False,False,False,False,False,England,11-13,55.0
1974,Ed Joyce,2012-07-20,2,41.0,1.0,45,1,0,16,3.0,caught,True,False,False,False,False,False,False,False,England,11-13,91.1111111111
1975,Ed Joyce,2012-09-19,1,16.0,1.0,18,3,0,11,3.0,caught,True,False,False,False,False,False,False,False,England,11-13,88.8888888889
1976,Ed Joyce,2014-02-19,2,40.0,0.0,49,2,0,20,3.0,not out,False,True,False,False,False,False,False,False,England,14-16,81.6326530612
1977,Ed Joyce,2014-02-21,2,10.0,1.0,14,1,0,7,3.0,caught,True,False,False,False,False,False,False,False,England,14-16,71.4285714286
1978,Ed Joyce,2014-03-17,2,22.0,1.0,28,0,0,9,3.0,bowled,False,False,False,True,False,False,False,False,England,14-16,78.5714285714
1979,Ed Joyce,2014-03-19,2,43.0,1.0,39,4,1,18,3.0,caught,True,False,False,False,False,False,False,False,England,14-16,110.256410256
1980,Ed Joyce,2014-03-21,1,28.0,0.0,25,1,1,7,3.0,not out,False,True,False,False,False,False,False,False,England,14-16,112.0
1981,Ed Rainsford,2010-06-12,1,1.0,0.0,2,0,0,1,10.0,not out,False,True,False,False,False,False,False,False,Zimbabwe,08-10,50.0
1982,Edgar Schiferli,2008-08-02,1,1.0,1.0,4,0,0,3,9.0,leg before wicket,False,False,True,False,False,False,False,False,Netherlands,08-10,25.0
1983,Edgar Schiferli,2009-06-05,2,5.0,0.0,7,0,0,4,8.0,not out,False,True,False,False,False,False,False,False,Netherlands,08-10,71.4285714286
1984,Edgar Schiferli,2009-06-09,2,2.0,1.0,8,0,0,6,8.0,caught,True,False,False,False,False,False,False,False,Netherlands,08-10,25.0
1985,Eion Katchay,2008-08-03,1,7.0,1.0,14,0,0,8,10.0,run out,False,False,False,False,False,True,False,False,Canada,08-10,50.0
1986,Eion Katchay,2008-10-12,2,0.0,1.0,4,0,0,4,10.0,caught,True,False,False,False,False,False,False,False,Canada,08-10,0.0
1987,Eion Katchay,2008-10-13,2,8.0,0.0,9,0,0,3,11.0,not out,False,True,False,False,False,False,False,False,Canada,08-10,88.8888888889
1988,Elias Sunny,2012-07-21,2,2.0,0.0,2,0,0,0,10.0,not out,False,True,False,False,False,False,False,False,Bangladesh,11-13,100.0
1989,Elias Sunny,2012-07-24,2,1.0,0.0,3,0,0,2,11.0,not out,False,True,False,False,False,False,False,False,Bangladesh,11-13,33.3333333333
1990,Elias Sunny,2012-07-26,1,1.0,0.0,1,0,0,0,11.0,not out,False,True,False,False,False,False,False,False,Bangladesh,11-13,100.0
1991,Elias Sunny,2012-09-21,2,5.0,1.0,3,1,0,1,9.0,caught,True,False,False,False,False,False,False,False,Bangladesh,11-13,166.666666667
1992,Elijah Otieno,2012-02-22,1,2.0,1.0,6,0,0,4,10.0,bowled,False,False,False,True,False,False,False,False,Kenya,11-13,33.3333333333
1993,Elijah Otieno,2013-03-15,1,4.0,1.0,6,0,0,3,10.0,caught,True,False,False,False,False,False,False,False,Kenya,11-13,66.6666666667
1994,Elijah Otieno,2013-07-04,2,2.0,1.0,8,0,0,6,11.0,bowled,False,False,False,True,False,False,False,False,Kenya,11-13,25.0
1995,Elijah Otieno,2013-09-30,2,8.0,1.0,10,0,1,8,11.0,stumped,False,False,False,False,False,False,True,False,Kenya,11-13,80.0
1996,Elijah Otieno,2013-11-23,2,5.0,0.0,11,0,0,6,11.0,not out,False,True,False,False,False,False,False,False,Kenya,11-13,45.4545454545
1997,Elton Chigumbura,2007-09-12,2,4.0,0.0,3,0,0,0,7.0,not out,False,True,False,False,False,False,False,False,Zimbabwe,05-07,133.333333333
1998,Elton Chigumbura,2007-09-13,2,8.0,1.0,5,0,1,2,6.0,caught,True,False,False,False,False,False,False,False,Zimbabwe,05-07,160.0
1999,Elton Chigumbura,2008-10-10,1,12.0,1.0,9,1,1,6,6.0,caught,True,False,False,False,False,False,False,False,Zimbabwe,08-10,133.333333333
2000,Elton Chigumbura,2008-10-11,2,30.0,1.0,20,0,2,7,7.0,bowled,False,False,False,True,False,False,False,False,Zimbabwe,08-10,150.0
2001,Elton Chigumbura,2008-10-12,1,4.0,1.0,13,0,0,9,5.0,caught,True,False,False,False,False,False,False,False,Zimbabwe,08-10,30.7692307692
2002,Elton Chigumbura,2008-10-13,1,25.0,1.0,9,3,2,3,6.0,caught,True,False,False,False,False,False,False,False,Zimbabwe,08-10,277.777777778
2003,Elton Chigumbura,2010-02-28,1,34.0,1.0,20,2,2,4,7.0,caught,True,False,False,False,False,False,False,False,Zimbabwe,08-10,170.0
2004,Elton Chigumbura,2010-05-04,1,3.0,1.0,4,0,0,1,4.0,caught,True,False,False,False,False,False,False,False,Zimbabwe,08-10,75.0
2005,Elton Chigumbura,2010-06-12,1,3.0,1.0,9,0,0,6,6.0,caught,True,False,False,False,False,False,False,False,Zimbabwe,08-10,33.3333333333
2006,Elton Chigumbura,2010-06-13,1,18.0,1.0,6,1,2,1,6.0,caught,True,False,False,False,False,False,False,False,Zimbabwe,08-10,300.0
2007,Elton Chigumbura,2010-10-08,1,10.0,1.0,9,1,0,3,4.0,bowled,False,False,False,True,False,False,False,False,Zimbabwe,08-10,111.111111111
2008,Elton Chigumbura,2010-10-10,2,26.0,1.0,15,3,1,3,5.0,run out,False,False,False,False,False,True,False,False,Zimbabwe,08-10,173.333333333
2009,Elton Chigumbura,2011-09-16,2,1.0,1.0,3,0,0,2,6.0,caught,True,False,False,False,False,False,False,False,Zimbabwe,11-13,33.3333333333
2010,Elton Chigumbura,2011-09-18,2,24.0,1.0,20,3,1,11,8.0,caught,True,False,False,False,False,False,False,False,Zimbabwe,11-13,120.0
2011,Elton Chigumbura,2011-10-15,1,14.0,1.0,15,1,0,8,7.0,caught,True,False,False,False,False,False,False,False,Zimbabwe,11-13,93.3333333333
2012,Elton Chigumbura,2011-10-17,2,39.0,1.0,23,4,2,11,4.0,caught,True,False,False,False,False,False,False,False,Zimbabwe,11-13,169.565217391
2013,Elton Chigumbura,2012-02-11,1,48.0,1.0,25,3,4,6,6.0,caught,True,False,False,False,False,False,False,False,Zimbabwe,11-13,192.0
2014,Elton Chigumbura,2012-02-14,1,29.0,0.0,16,5,0,2,4.0,not out,False,True,False,False,False,False,False,False,Zimbabwe,11-13,181.25
2015,Elton Chigumbura,2012-09-18,2,19.0,1.0,20,1,1,10,4.0,bowled,False,False,False,True,False,False,False,False,Zimbabwe,11-13,95.0
2016,Elton Chigumbura,2012-09-20,1,0.0,1.0,1,0,0,1,6.0,leg before wicket,False,False,True,False,False,False,False,False,Zimbabwe,11-13,0.0
2017,Elton Chigumbura,2013-08-23,2,6.0,1.0,5,1,0,3,6.0,bowled,False,False,False,True,False,False,False,False,Zimbabwe,11-13,120.0
2018,Elton Chigumbura,2013-08-24,2,35.0,0.0,19,2,2,3,5.0,not out,False,True,False,False,False,False,False,False,Zimbabwe,11-13,184.210526316
2019,Elton Chigumbura,2014-03-17,1,22.0,0.0,13,0,2,2,6.0,not out,False,True,False,False,False,False,False,False,Zimbabwe,14-16,169.230769231
2020,Elton Chigumbura,2014-03-19,2,0.0,1.0,2,0,0,2,4.0,caught,True,False,False,False,False,False,False,False,Zimbabwe,14-16,0.0
2021,Elton Chigumbura,2014-03-21,2,53.0,0.0,21,6,3,4,6.0,not out,False,True,False,False,False,False,False,False,Zimbabwe,14-16,252.380952381
2022,Elton Chigumbura,2015-05-22,1,54.0,0.0,37,8,1,12,4.0,not out,False,True,False,False,False,False,False,False,Zimbabwe,14-16,145.945945946
2023,Elton Chigumbura,2015-05-24,1,21.0,1.0,9,0,3,3,4.0,caught,True,False,False,False,False,False,False,False,Zimbabwe,14-16,233.333333333
2024,Elton Chigumbura,2015-07-17,2,1.0,1.0,3,0,0,2,4.0,bowled,False,False,False,True,False,False,False,False,Zimbabwe,14-16,33.3333333333
2025,Elton Chigumbura,2015-08-09,2,2.0,1.0,6,0,0,4,5.0,caught,True,False,False,False,False,False,False,False,Zimbabwe,14-16,33.3333333333
2026,Elton Chigumbura,2015-09-27,2,31.0,1.0,29,2,1,11,6.0,run out,False,False,False,False,False,True,False,False,Zimbabwe,14-16,106.896551724
2027,Elton Chigumbura,2015-09-29,2,17.0,1.0,8,0,2,3,7.0,caught,True,False,False,False,False,False,False,False,Zimbabwe,14-16,212.5
2028,Elton Chigumbura,2015-10-26,1,12.0,1.0,7,0,1,2,4.0,caught,True,False,False,False,False,False,False,False,Zimbabwe,14-16,171.428571429
2029,Elton Chigumbura,2015-10-28,1,33.0,1.0,28,3,0,10,5.0,caught,True,False,False,False,False,False,False,False,Zimbabwe,14-16,117.857142857
2030,Elton Chigumbura,2015-11-13,1,0.0,1.0,1,0,0,1,4.0,bowled,False,False,False,True,False,False,False,False,Zimbabwe,14-16,0.0
2031,Elton Chigumbura,2015-11-15,2,0.0,1.0,2,0,0,2,6.0,caught,True,False,False,False,False,False,False,False,Zimbabwe,14-16,0.0
2032,Elton Chigumbura,2016-01-08,2,8.0,3.0,8,0,1,5,7.0,run out,False,False,False,False,False,True,False,False,Zimbabwe,14-16,100.0
2033,Elton Chigumbura,2016-01-10,2,0.0,1.0,2,0,0,2,6.0,run out,False,False,False,False,False,True,False,False,Zimbabwe,14-16,0.0
2034,Elton Chigumbura,2016-01-15,1,3.0,1.0,3,0,0,1,5.0,bowled,False,False,False,True,False,False,False,False,Zimbabwe,14-16,100.0
2035,Elton Chigumbura,2016-01-22,1,5.0,0.0,9,0,0,4,6.0,not out,False,True,False,False,False,False,False,False,Zimbabwe,14-16,55.5555555556
2036,Eoin Morgan,2009-06-05,1,6.0,1.0,8,0,0,3,4.0,caught,True,False,False,False,False,False,False,False,England,08-10,75.0
2037,Eoin Morgan,2009-11-13,1,85.0,0.0,46,7,5,12,5.0,not out,False,True,False,False,False,False,False,False,England,08-10,184.782608696
2038,Eoin Morgan,2009-11-15,2,10.0,1.0,7,2,0,3,5.0,bowled,False,False,False,True,False,False,False,False,England,08-10,142.857142857
2039,Eoin Morgan,2010-02-19,2,67.0,0.0,54,7,2,25,5.0,not out,False,True,False,False,False,False,False,False,England,08-10,124.074074074
2040,Eoin Morgan,2010-02-20,1,9.0,1.0,7,0,1,3,4.0,caught,True,False,False,False,False,False,False,False,England,08-10,128.571428571
2041,Eoin Morgan,2010-05-03,1,55.0,1.0,36,3,3,11,5.0,caught,True,False,False,False,False,False,False,False,England,08-10,152.777777778
2042,Eoin Morgan,2010-05-06,2,5.0,1.0,7,1,0,5,5.0,bowled,False,False,False,True,False,False,False,False,England,08-10,71.4285714286
2043,Eoin Morgan,2010-05-08,1,21.0,0.0,16,3,0,7,5.0,not out,False,True,False,False,False,False,False,False,England,08-10,131.25
2044,Eoin Morgan,2010-05-10,2,40.0,1.0,34,4,1,14,5.0,caught,True,False,False,False,False,False,False,False,England,08-10,117.647058824
2045,Eoin Morgan,2010-05-13,2,2.0,0.0,2,0,0,0,5.0,not out,False,True,False,False,False,False,False,False,England,08-10,100.0
2046,Eoin Morgan,2010-05-16,2,15.0,0.0,14,0,1,7,5.0,not out,False,True,False,False,False,False,False,False,England,08-10,107.142857143
2047,Eoin Morgan,2010-09-05,2,38.0,0.0,24,6,0,6,5.0,not out,False,True,False,False,False,False,False,False,England,08-10,158.333333333
2048,Eoin Morgan,2010-09-07,2,18.0,0.0,14,3,0,7,5.0,not out,False,True,False,False,False,False,False,False,England,08-10,128.571428571
2049,Eoin Morgan,2011-01-12,2,43.0,1.0,34,5,1,15,5.0,caught,True,False,False,False,False,False,False,False,England,11-13,126.470588235
2050,Eoin Morgan,2011-01-14,2,14.0,1.0,21,1,0,10,5.0,caught,True,False,False,False,False,False,False,False,England,11-13,66.6666666667
2051,Eoin Morgan,2011-06-25,1,47.0,1.0,32,4,3,13,4.0,caught,True,False,False,False,False,False,False,False,England,11-13,146.875
2052,Eoin Morgan,2011-08-31,2,49.0,1.0,27,7,1,7,4.0,caught,True,False,False,False,False,False,False,False,England,11-13,181.481481481
2053,Eoin Morgan,2012-02-23,2,14.0,1.0,17,1,0,8,4.0,bowled,False,False,False,True,False,False,False,False,England,11-13,82.3529411765
2054,Eoin Morgan,2012-02-25,1,9.0,1.0,7,2,0,4,4.0,leg before wicket,False,False,True,False,False,False,False,False,England,11-13,128.571428571
2055,Eoin Morgan,2012-02-27,1,9.0,0.0,11,0,0,3,4.0,not out,False,True,False,False,False,False,False,False,England,11-13,81.8181818182
2056,Eoin Morgan,2012-06-24,2,2.0,0.0,1,0,0,0,4.0,not out,False,True,False,False,False,False,False,False,England,11-13,200.0
2057,Eoin Morgan,2012-09-08,1,10.0,1.0,11,1,0,4,4.0,bowled,False,False,False,True,False,False,False,False,England,11-13,90.9090909091
2058,Eoin Morgan,2012-09-12,1,5.0,1.0,9,0,0,5,4.0,caught,True,False,False,False,False,False,False,False,England,11-13,55.5555555556
2059,Eoin Morgan,2012-09-21,1,27.0,1.0,24,1,1,8,4.0,caught,True,False,False,False,False,False,False,False,England,11-13,112.5
2060,Eoin Morgan,2012-09-23,2,2.0,1.0,6,0,0,4,4.0,bowled,False,False,False,True,False,False,False,False,England,11-13,33.3333333333
2061,Eoin Morgan,2012-09-27,2,71.0,0.0,37,4,5,7,5.0,not out,False,True,False,False,False,False,False,False,England,11-13,191.891891892
2062,Eoin Morgan,2012-09-29,2,30.0,1.0,31,1,1,12,4.0,caught,True,False,False,False,False,False,False,False,England,11-13,96.7741935484
2063,Eoin Morgan,2012-10-01,2,10.0,1.0,15,1,0,9,5.0,leg before wicket,False,False,True,False,False,False,False,False,England,11-13,66.6666666667
2064,Eoin Morgan,2012-12-20,1,5.0,1.0,9,0,0,4,4.0,caught,True,False,False,False,False,False,False,False,England,11-13,55.5555555556
2065,Eoin Morgan,2012-12-22,2,49.0,0.0,26,5,2,3,4.0,not out,False,True,False,False,False,False,False,False,England,11-13,188.461538462
2066,Eoin Morgan,2013-02-09,1,46.0,0.0,26,4,3,7,4.0,not out,False,True,False,False,False,False,False,False,England,11-13,176.923076923
2067,Eoin Morgan,2013-02-12,2,13.0,1.0,22,2,0,15,5.0,caught,True,False,False,False,False,False,False,False,England,11-13,59.0909090909
2068,Eoin Morgan,2013-06-25,2,7.0,1.0,10,0,0,5,4.0,caught,True,False,False,False,False,False,False,False,England,11-13,70.0
2069,Eoin Morgan,2013-08-29,2,0.0,1.0,3,0,0,3,4.0,caught,True,False,False,False,False,False,False,False,England,11-13,0.0
2070,Eoin Morgan,2013-08-31,1,20.0,1.0,11,0,2,3,4.0,caught,True,False,False,False,False,False,False,False,England,11-13,181.818181818
2071,Eoin Morgan,2014-01-29,2,4.0,1.0,4,1,0,3,5.0,bowled,False,False,False,True,False,False,False,False,England,14-16,100.0
2072,Eoin Morgan,2014-01-31,1,6.0,0.0,3,1,0,0,5.0,not out,False,True,False,False,False,False,False,False,England,14-16,200.0
2073,Eoin Morgan,2014-02-02,2,34.0,1.0,21,2,2,5,5.0,caught,True,False,False,False,False,False,False,False,England,14-16,161.904761905
2074,Eoin Morgan,2014-03-09,2,19.0,1.0,18,4,0,11,4.0,caught,True,False,False,False,False,False,False,False,England,14-16,105.555555556
2075,Eoin Morgan,2014-03-11,1,3.0,1.0,7,0,0,5,4.0,caught,True,False,False,False,False,False,False,False,England,14-16,42.8571428571
2076,Eoin Morgan,2014-03-13,1,18.0,1.0,17,1,1,8,3.0,caught,True,False,False,False,False,False,False,False,England,14-16,105.882352941
2077,Eoin Morgan,2014-03-22,1,12.0,1.0,16,1,0,9,4.0,caught,True,False,False,False,False,False,False,False,England,14-16,75.0
2078,Eoin Morgan,2014-03-27,2,57.0,1.0,39,7,2,14,4.0,caught,True,False,False,False,False,False,False,False,England,14-16,146.153846154
2079,Eoin Morgan,2014-03-29,2,14.0,1.0,15,1,0,5,4.0,caught,True,False,False,False,False,False,False,False,England,14-16,93.3333333333
2080,Eoin Morgan,2014-03-31,2,6.0,1.0,8,1,0,6,4.0,caught,True,False,False,False,False,False,False,False,England,14-16,75.0
2081,Eoin Morgan,2014-05-20,2,5.0,1.0,11,0,0,6,5.0,caught,True,False,False,False,False,False,False,False,England,14-16,45.4545454545
2082,Eoin Morgan,2014-09-07,1,71.0,1.0,31,3,7,7,5.0,caught,True,False,False,False,False,False,False,False,England,14-16,229.032258065
2083,Eoin Morgan,2015-06-23,1,4.0,1.0,7,0,0,3,5.0,caught,True,False,False,False,False,False,False,False,England,14-16,57.1428571429
2084,Eoin Morgan,2015-08-31,1,74.0,1.0,40,3,7,12,4.0,caught,True,False,False,False,False,False,False,False,England,14-16,185.0
2085,Eoin Morgan,2015-11-26,1,45.0,0.0,38,3,1,10,5.0,not out,False,True,False,False,False,False,False,False,England,14-16,118.421052632
2086,Eoin Morgan,2015-11-30,1,15.0,1.0,14,0,1,6,5.0,bowled,False,False,False,True,False,False,False,False,England,14-16,107.142857143
2087,Eoin Morgan,2016-02-19,1,10.0,0.0,12,1,0,5,4.0,not out,False,True,False,False,False,False,False,False,England,14-16,83.3333333333
2088,Eoin Morgan,2016-02-21,1,38.0,0.0,23,0,4,7,4.0,not out,False,True,False,False,False,False,False,False,England,14-16,165.217391304
2089,Eric Szwarczynski,2008-08-02,1,44.0,2.0,39,4,1,17,2.0,caught,True,False,False,False,False,False,False,False,Netherlands,08-10,112.820512821
2090,Eric Szwarczynski,2008-08-04,2,30.0,1.0,40,2,0,18,2.0,caught,True,False,False,False,False,False,False,False,Netherlands,08-10,75.0
2091,Eric Szwarczynski,2010-02-09,2,25.0,1.0,18,5,0,9,2.0,caught,True,False,False,False,False,False,False,False,Netherlands,08-10,138.888888889
2092,Eric Szwarczynski,2010-02-11,2,45.0,1.0,49,5,0,23,2.0,caught,True,False,False,False,False,False,False,False,Netherlands,08-10,91.8367346939
2093,Eric Szwarczynski,2010-02-12,2,21.0,1.0,24,0,1,10,2.0,caught,True,False,False,False,False,False,False,False,Netherlands,08-10,87.5
2094,Eric Szwarczynski,2010-02-13,2,17.0,1.0,20,2,0,11,2.0,bowled,False,False,False,True,False,False,False,False,Netherlands,08-10,85.0
2095,Eric Szwarczynski,2012-07-25,1,1.0,1.0,4,0,0,3,4.0,caught,True,False,False,False,False,False,False,False,Netherlands,11-13,25.0
2096,Eric Szwarczynski,2012-07-26,2,2.0,0.0,3,0,0,1,6.0,not out,False,True,False,False,False,False,False,False,Netherlands,11-13,66.6666666667
2097,Eric Szwarczynski,2013-11-22,2,7.0,1.0,7,0,0,3,4.0,stumped,False,False,False,False,False,False,True,False,Netherlands,11-13,100.0
2098,Eric Szwarczynski,2013-11-23,1,14.0,0.0,20,0,0,6,7.0,not out,False,True,False,False,False,False,False,False,Netherlands,11-13,70.0
2099,Ewen Thompson,2008-12-28,1,1.0,0.0,1,0,0,0,9.0,not out,False,True,False,False,False,False,False,False,New Zealand,08-10,100.0
2100,Faf du Plessis,2012-09-08,2,4.0,1.0,3,0,0,1,3.0,leg before wicket,False,False,True,False,False,False,False,False,South Africa,11-13,133.333333333
2101,Faf du Plessis,2012-09-12,2,8.0,1.0,7,1,0,4,3.0,caught,True,False,False,False,False,False,False,False,South Africa,11-13,114.285714286
2102,Faf du Plessis,2012-09-22,1,13.0,1.0,11,0,0,3,3.0,caught,True,False,False,False,False,False,False,False,South Africa,11-13,118.181818182
2103,Faf du Plessis,2012-10-02,2,65.0,1.0,38,6,2,10,4.0,caught,True,False,False,False,False,False,False,False,South Africa,11-13,171.052631579
2104,Faf du Plessis,2012-12-21,2,38.0,0.0,32,6,0,14,3.0,not out,False,True,False,False,False,False,False,False,South Africa,11-13,118.75
2105,Faf du Plessis,2012-12-23,1,63.0,1.0,43,8,1,16,3.0,caught,True,False,False,False,False,False,False,False,South Africa,11-13,146.511627907
2106,Faf du Plessis,2012-12-26,1,1.0,1.0,9,0,0,8,2.0,bowled,False,False,False,True,False,False,False,False,South Africa,11-13,11.1111111111
2107,Faf du Plessis,2013-03-03,2,6.0,1.0,5,0,0,2,3.0,caught,True,False,False,False,False,False,False,False,South Africa,11-13,120.0
2108,Faf du Plessis,2013-08-02,1,8.0,1.0,12,1,0,7,3.0,bowled,False,False,False,True,False,False,False,False,South Africa,11-13,66.6666666667
2109,Faf du Plessis,2013-08-04,1,12.0,0.0,15,0,1,9,3.0,not out,False,True,False,False,False,False,False,False,South Africa,11-13,80.0
2110,Faf du Plessis,2013-08-06,1,85.0,1.0,69,10,3,31,3.0,bowled,False,False,False,True,False,False,False,False,South Africa,11-13,123.188405797
2111,Faf du Plessis,2013-11-13,2,37.0,0.0,40,4,1,21,3.0,not out,False,True,False,False,False,False,False,False,South Africa,11-13,92.5
2112,Faf du Plessis,2013-11-15,1,58.0,0.0,49,1,3,15,3.0,not out,False,True,False,False,False,False,False,False,South Africa,11-13,118.367346939
2113,Faf du Plessis,2013-11-20,1,22.0,1.0,22,1,0,5,3.0,caught,True,False,False,False,False,False,False,False,South Africa,11-13,100.0
2114,Faf du Plessis,2013-11-22,2,6.0,1.0,10,0,0,5,3.0,caught,True,False,False,False,False,False,False,False,South Africa,11-13,60.0
2115,Faf du Plessis,2014-03-12,1,27.0,0.0,13,2,2,3,3.0,not out,False,True,False,False,False,False,False,False,South Africa,14-16,207.692307692
2116,Faf du Plessis,2014-03-14,1,5.0,1.0,6,1,0,4,3.0,caught,True,False,False,False,False,False,False,False,South Africa,14-16,83.3333333333
2117,Faf du Plessis,2014-03-24,1,13.0,1.0,8,2,0,4,3.0,caught,True,False,False,False,False,False,False,False,South Africa,14-16,162.5
2118,Faf du Plessis,2014-03-27,1,24.0,1.0,16,3,1,6,3.0,caught,True,False,False,False,False,False,False,False,South Africa,14-16,150.0
2119,Faf du Plessis,2014-04-04,1,58.0,1.0,42,5,2,13,3.0,bowled,False,False,False,True,False,False,False,False,South Africa,14-16,138.095238095
2120,Faf du Plessis,2015-01-09,1,38.0,1.0,21,5,2,9,3.0,caught,True,False,False,False,False,False,False,False,South Africa,14-16,180.952380952
2121,Faf du Plessis,2015-01-11,1,119.0,2.0,60,11,5,12,3.0,caught,True,False,False,False,False,False,False,False,South Africa,14-16,198.333333333
2122,Faf du Plessis,2015-07-05,1,79.0,0.0,62,8,0,15,3.0,not out,False,True,False,False,False,False,False,False,South Africa,14-16,127.419354839
2123,Faf du Plessis,2015-07-07,1,16.0,1.0,18,1,0,8,4.0,caught,True,False,False,False,False,False,False,False,South Africa,14-16,88.8888888889
2124,Faf du Plessis,2015-10-02,2,4.0,1.0,5,0,0,2,3.0,bowled,False,False,False,True,False,False,False,False,South Africa,14-16,80.0
2125,Faf du Plessis,2015-10-05,2,16.0,1.0,14,2,1,9,3.0,caught,True,False,False,False,False,False,False,False,South Africa,14-16,114.285714286
2126,Faf du Plessis,2016-02-19,2,25.0,1.0,31,1,0,11,3.0,caught,True,False,False,False,False,False,False,False,South Africa,14-16,80.6451612903
2127,Faf du Plessis,2016-02-21,2,22.0,0.0,21,2,0,6,3.0,not out,False,True,False,False,False,False,False,False,South Africa,14-16,104.761904762
2128,Fahad Tariq,2016-02-03,2,0.0,1.0,1,0,0,1,6.0,caught,True,False,False,False,False,False,False,False,United Arab Emirates,14-16,0.0
2129,Fahad Tariq,2016-02-14,2,16.0,1.0,18,1,1,12,8.0,caught,True,False,False,False,False,False,False,False,United Arab Emirates,14-16,88.8888888889
2130,Fahad Tariq,2016-02-26,2,0.0,1.0,2,0,0,2,8.0,stumped,False,False,False,False,False,False,True,False,United Arab Emirates,14-16,0.0
2131,Faizan Asif,2014-03-17,1,6.0,1.0,4,0,1,3,2.0,caught,True,False,False,False,False,False,False,False,United Arab Emirates,14-16,150.0
2132,Faizan Asif,2014-03-19,1,11.0,1.0,17,1,0,11,2.0,run out,False,False,False,False,False,True,False,False,United Arab Emirates,14-16,64.7058823529
2133,Faizan Asif,2014-03-21,1,1.0,1.0,3,0,0,2,2.0,run out,False,False,False,False,False,True,False,False,United Arab Emirates,14-16,33.3333333333
2134,Faizan Asif,2015-07-09,1,17.0,1.0,11,2,0,3,1.0,caught,True,False,False,False,False,False,False,False,United Arab Emirates,14-16,154.545454545
2135,Faizan Asif,2015-07-10,1,28.0,1.0,20,4,1,10,1.0,caught,True,False,False,False,False,False,False,False,United Arab Emirates,14-16,140.0
2136,Faizan Asif,2015-07-12,1,17.0,1.0,14,2,1,8,1.0,caught,True,False,False,False,False,False,False,False,United Arab Emirates,14-16,121.428571429
2137,Farhaan Behardien,2012-03-30,1,20.0,0.0,11,2,0,0,4.0,not out,False,True,False,False,False,False,False,False,South Africa,11-13,181.818181818
2138,Farhaan Behardien,2012-09-28,1,18.0,1.0,21,2,0,9,5.0,stumped,False,False,False,False,False,False,True,False,South Africa,11-13,85.7142857143
2139,Farhaan Behardien,2012-09-30,1,31.0,0.0,30,2,1,12,6.0,not out,False,True,False,False,False,False,False,False,South Africa,11-13,103.333333333
2140,Farhaan Behardien,2012-10-02,2,13.0,1.0,12,1,0,4,6.0,caught,True,False,False,False,False,False,False,False,South Africa,11-13,108.333333333
2141,Farhaan Behardien,2012-12-23,1,5.0,0.0,2,1,0,0,5.0,not out,False,True,False,False,False,False,False,False,South Africa,11-13,250.0
2142,Farhaan Behardien,2012-12-26,1,22.0,1.0,14,2,1,6,6.0,caught,True,False,False,False,False,False,False,False,South Africa,11-13,157.142857143
2143,Farhaan Behardien,2013-03-03,2,0.0,1.0,1,0,0,1,6.0,caught,True,False,False,False,False,False,False,False,South Africa,11-13,0.0
2144,Farhaan Behardien,2014-03-22,2,5.0,1.0,4,0,0,1,7.0,caught,True,False,False,False,False,False,False,False,South Africa,14-16,125.0
2145,Farhaan Behardien,2014-11-07,1,5.0,1.0,10,0,0,5,5.0,stumped,False,False,False,False,False,False,True,False,South Africa,14-16,50.0
2146,Farhaan Behardien,2014-11-09,1,1.0,1.0,5,0,0,4,5.0,caught,True,False,False,False,False,False,False,False,South Africa,14-16,20.0
2147,Farhaan Behardien,2015-01-09,1,18.0,0.0,12,0,1,3,6.0,not out,False,True,False,False,False,False,False,False,South Africa,14-16,150.0
2148,Farhaan Behardien,2015-01-11,1,8.0,0.0,13,0,0,5,6.0,not out,False,True,False,False,False,False,False,False,South Africa,14-16,61.5384615385
2149,Farhaan Behardien,2015-08-14,2,4.0,0.0,2,1,0,1,6.0,not out,False,True,False,False,False,False,False,False,South Africa,14-16,200.0
2150,Farhaan Behardien,2015-08-16,2,36.0,1.0,28,3,1,7,5.0,caught,True,False,False,False,False,False,False,False,South Africa,14-16,128.571428571
2151,Farhaan Behardien,2015-10-02,2,32.0,0.0,23,4,1,9,5.0,not out,False,True,False,False,False,False,False,False,South Africa,14-16,139.130434783
